nba_id,player_name,season,age,tm_id,team_name,dpm,o_dpm,d_dpm,box_odpm,box_ddpm,on_off_odpm,on_off_ddpm
2,Byron Scott,1997,36.12419231,1610612747,Los Angeles Lakers,0.4544446486,1.058434102,-0.6039894534,1.490224834,-0.359605847,-0.3375915437,-1.078060465
3,Grant Long,1997,31.1466433,1610612765,Detroit Pistons,-0.9882158687,-0.8414945482,-0.1467213205,-0.8835119876,-0.1664868762,-0.6517995624,-0.09318031168
3,Grant Long,1998,31.93790384,1610612765,Detroit Pistons,-0.8551195283,-1.659257456,0.8041379278,-1.579482986,0.9150066836,-1.883311579,0.6173067145
3,Grant Long,1999,33.20008761,1610612737,Atlanta Hawks,0.6947993892,-0.7523111738,1.447110563,-0.722433269,0.7461577861,-0.7980765177,2.091319288
3,Grant Long,2000,34.02694119,1610612763,Memphis Grizzlies,0.3944717195,-1.224600547,1.619072266,-1.233211876,1.84098892,-1.214236689,1.458824352
3,Grant Long,2001,35.10294601,1610612763,Memphis Grizzlies,-0.6340943015,-1.873381555,1.239287254,-1.538458764,1.746028373,-2.173196067,0.9671140631
3,Grant Long,2002,36.09955098,1610612763,Memphis Grizzlies,-2.378066563,-2.913314119,0.5352475556,-2.169036925,1.174475348,-3.41666325,0.2758645538
3,Grant Long,2003,37.16734202,1610612738,Boston Celtics,-2.960279795,-3.35909347,0.3988136745,-2.114021133,1.200852084,-4.150520076,0.09292564656
7,Dan Schayes,1997,37.98598182,1610612753,Orlando Magic,-2.899930251,-2.454564058,-0.4453661935,-2.384981195,-0.4665434733,-3.058058094,-0.3351635235
7,Dan Schayes,1998,38.94425583,1610612753,Orlando Magic,-1.286957279,-1.715897875,0.4289405961,-1.681386499,-0.115691675,-1.816455499,1.381094916
7,Dan Schayes,1999,40.0147848,1610612753,Orlando Magic,-2.593048059,-2.875197413,0.2821493541,-2.950957174,-0.3528003576,-2.672060903,1.303653113
9,Sedale Threatt,1997,35.71624138,1610612745,Houston Rockets,-2.017535567,-1.490775085,-0.5267604814,-1.439472495,-0.5427879927,-1.951301033,-0.4404363632
12,Chris King,1997,27.2971197,1610612748,Miami Heat,-1.716614844,-1.191522445,-0.5250923993,-1.219923895,-0.5164205077,-0.9466823558,-0.5699470111
12,Chris King,1999,29.59971526,1610612762,Utah Jazz,-2.750422262,-2.282513031,-0.4679092309,-2.289806551,-0.469788764,-1.233085671,-0.3056473866
15,Eric Piatkowski,1997,26.57704523,1610612746,Los Angeles Clippers,1.491485668,1.928467375,-0.4369817069,2.231577227,-0.456862008,-0.02708005706,-0.3600257028
15,Eric Piatkowski,1998,27.4887745,1610612746,Los Angeles Clippers,0.008807521727,1.189834352,-1.181026831,1.623116357,-0.9296764523,0.3116786883,-1.486681932
15,Eric Piatkowski,1999,28.59489651,1610612746,Los Angeles Clippers,-0.5918452997,1.100544416,-1.692389716,1.796060224,-1.499452132,0.1400198917,-1.852260659
15,Eric Piatkowski,2000,29.55317052,1610612746,Los Angeles Clippers,-1.661085739,0.2434041339,-1.904489873,1.387806342,-1.373271999,-0.8355081013,-2.204980798
15,Eric Piatkowski,2001,30.54703756,1610612746,Los Angeles Clippers,-0.3696998743,1.272928628,-1.642628503,1.581761688,-1.414053866,1.062465865,-1.736089578
15,Eric Piatkowski,2002,31.54638046,1610612746,Los Angeles Clippers,-0.5597721393,0.7902246534,-1.349996793,1.290391891,-0.7403054647,0.5111757592,-1.554088958
15,Eric Piatkowski,2003,32.54298543,1610612746,Los Angeles Clippers,0.04366598392,1.455051773,-1.411385789,1.84014031,-1.335807511,1.267523876,-1.433468558
15,Eric Piatkowski,2004,33.57792137,1610612745,Houston Rockets,-0.4174740434,0.05383282705,-0.4713068705,1.129856825,-0.4791350739,-0.438761935,-0.469156659
15,Eric Piatkowski,2005,34.59916767,1610612741,Chicago Bulls,-0.8078805872,-0.2147138641,-0.5931667231,1.099223338,-0.7827224906,-0.7709013016,-0.545023538
15,Eric Piatkowski,2006,35.59303472,1610612741,Chicago Bulls,-1.442326282,-1.400673332,-0.04165294986,0.04077625014,-0.2783240884,-1.998301634,0.01722168813
15,Eric Piatkowski,2007,36.63070858,1610612756,Phoenix Suns,-2.866947941,-2.007736171,-0.8592117706,-0.478768795,-0.5192963675,-2.637679674,-0.9432400515
15,Eric Piatkowski,2008,37.58076881,1610612756,Phoenix Suns,-4.006736306,-3.005082964,-1.001653341,-0.4910293348,-0.5035996701,-4.031394864,-1.123645586
17,Clyde Drexler,1997,34.93593254,1610612745,Houston Rockets,1.687016539,1.565846797,0.121169742,1.563664946,-0.3678724644,1.569760431,0.6474931929
17,Clyde Drexler,1998,35.86408937,1610612745,Houston Rockets,1.953787528,1.895218788,0.05856874011,2.224755235,0.5537908715,1.585620473,-0.2205869145
21,Greg Anthony,1997,29.42722593,1610612763,Memphis Grizzlies,1.693174135,0.688507347,1.004666788,0.901666739,1.314390298,0.07878368589,0.4731047001
21,Greg Anthony,1998,30.48954112,1610612760,Oklahoma City Thunder,-0.0463516037,-0.1330030039,0.08665140023,0.1788641492,1.286952968,-0.6859589491,-1.190265161
21,Greg Anthony,1999,31.55733217,1610612757,Portland Trail Blazers,0.8878753315,0.2174275486,0.6704477829,-0.06947768868,0.2772811646,0.5989504705,0.9841445529
21,Greg Anthony,2000,32.55393714,1610612757,Portland Trail Blazers,0.4093706567,0.1134581737,0.295912483,-0.1073630129,0.1451694422,0.3187395594,0.3799933833
21,Greg Anthony,2001,33.45471471,1610612757,Portland Trail Blazers,-0.5222930097,-0.2522083552,-0.2700846545,0.1427891549,0.7006535117,-0.5718114865,-0.7413549027
21,Greg Anthony,2002,34.4212025,1610612749,Milwaukee Bucks,-1.899318446,-1.270742565,-0.6285758808,-0.9463301604,-0.2940967226,-1.484143699,-0.7605897573
22,Rik Smits,1997,30.65929252,1610612754,Indiana Pacers,0.1327708637,-0.6080560532,0.7408269169,-0.5323532295,0.8953323084,-0.8775570276,0.4108047208
22,Rik Smits,1998,31.77089037,1610612754,Indiana Pacers,1.727425656,0.5874010076,1.140024648,0.2404393069,0.5586786785,1.047806661,1.60287972
22,Rik Smits,1999,32.80035045,1610612754,Indiana Pacers,0.76294333,0.7339202892,0.02902304077,-0.6804294077,-0.6937808588,2.099254488,0.4476757483
22,Rik Smits,2000,33.82433468,1610612754,Indiana Pacers,-0.5651167902,-0.8378242164,0.2727074262,-0.5788750825,0.1986227498,-1.011743979,0.3025622223
23,Dennis Rodman,1997,36.08586135,1610612741,Chicago Bulls,-2.123255009,-1.916934382,-0.2063206271,-1.718002474,-0.909382842,-2.353284258,0.718964148
23,Dennis Rodman,1998,37.08794218,1610612741,Chicago Bulls,-1.831225013,-2.355625454,0.5244004414,-2.42771584,-0.5896419448,-2.290644036,1.126911196
23,Dennis Rodman,1999,37.91753368,1610612747,Los Angeles Lakers,-3.674794212,-2.883682711,-0.7911115008,-2.748004424,-1.094264132,-2.993237629,-0.6442411557
23,Dennis Rodman,2000,38.81831125,1610612742,Dallas Mavericks,-3.57439026,-3.076292863,-0.4980973972,-2.751344559,-0.2339644948,-3.324335537,-0.6190696818
24,Keith Jennings,1997,28.00350454,1610612743,Denver Nuggets,-1.325888179,-0.1561492068,-1.169738972,0.4876527862,-0.8283531481,-0.6449147647,-1.325244206
26,Luc Longley,1997,28.39776585,1610612741,Chicago Bulls,-0.5699480082,-1.958051393,1.388103385,-1.92764964,1.84070961,-2.043786738,0.6222722094
26,Luc Longley,1998,29.39984668,1610612741,Chicago Bulls,-0.2185160687,-2.022506879,1.80399081,-2.535290788,1.085744733,-1.339705402,2.377822563
26,Luc Longley,1999,30.30883802,1610612756,Phoenix Suns,-0.0563609711,-1.740582481,1.68422151,-1.868806536,1.082017836,-1.603642176,2.070105212
26,Luc Longley,2000,31.32187055,1610612756,Phoenix Suns,-2.00705062,-3.559646603,1.552595984,-3.620335666,0.107167217,-3.510800322,2.250617844
26,Luc Longley,2001,32.12134487,1610612752,New York Knicks,-2.228286244,-3.744276142,1.515989898,-4.116784809,0.6270525831,-3.457621081,1.926426061
28,Doug West,1997,29.92552842,1610612750,Minnesota Timberwolves,-1.729422523,-1.861039269,0.1316167455,-1.900855765,0.1963177584,-1.755899325,0.02910655867
28,Doug West,1998,30.752382,1610612763,Memphis Grizzlies,-3.217697314,-2.442565723,-0.7751315909,-2.501977498,-1.15982833,-2.327893314,-0.329622918
28,Doug West,1999,31.82017304,1610612763,Memphis Grizzlies,-2.223366417,-2.169742182,-0.05362423486,-2.14733861,0.2384660884,-2.208755803,-0.3588122087
28,Doug West,2000,32.89891578,1610612763,Memphis Grizzlies,-1.792074121,-2.145944657,0.3538705357,-2.365938214,-0.2736707385,-1.82502043,0.9031407976
28,Doug West,2001,33.59708685,1610612763,Memphis Grizzlies,-2.329124736,-2.64306789,0.3139431541,-2.849766728,-0.05737310295,-2.355686816,0.6236960276
29,Jim McIlvaine,1997,24.79739349,1610612760,Oklahoma City Thunder,-1.125213378,-2.965036695,1.839823316,-3.25131182,1.953081981,-1.988667585,1.608055513
29,Jim McIlvaine,1998,25.78304676,1610612760,Oklahoma City Thunder,-0.7906917567,-3.028526119,2.237834362,-3.574908961,2.504111084,-2.005440334,1.938677169
29,Jim McIlvaine,1999,26.64001752,1610612751,Brooklyn Nets,-1.301334582,-3.316775301,2.015440719,-3.634794095,1.995889519,-2.774916826,2.035428185
29,Jim McIlvaine,2000,27.72149819,1610612751,Brooklyn Nets,-0.1073731681,-3.004273191,2.896900023,-3.301963098,2.568614195,-2.628403897,3.145600217
29,Jim McIlvaine,2001,28.4771657,1610612751,Brooklyn Nets,-0.881543021,-3.377487661,2.495944641,-3.684883343,2.247907679,-3.006798152,2.675409816
31,Lorenzo Williams,1997,27.79268426,1610612764,Washington Wizards,-2.478732914,-2.805384305,0.3266513913,-2.831251542,0.3843493194,-2.3350709,-0.3027805509
31,Lorenzo Williams,1998,28.46347607,1610612764,Washington Wizards,-2.458091453,-2.184505594,-0.2735858589,-2.191679406,-0.2233559227,-2.091460051,-0.6644803036
31,Lorenzo Williams,2000,30.76059577,1610612764,Washington Wizards,-2.251969152,-2.772761614,0.5207924617,-2.81028666,0.6678942246,-2.366426524,-0.4349309577
32,Clifford Rozier,1997,24.4688424,1610612761,Toronto Raptors,-2.119806634,-2.344825108,0.2250184738,-2.429864558,0.205918574,-1.730378214,0.3078215074
32,Clifford Rozier,1998,25.06571022,1610612750,Minnesota Timberwolves,-2.488193226,-2.594838485,0.1066452586,-2.718694381,0.1090811268,-1.751707812,0.09669617151
35,Eric Riley,1997,26.50585916,1610612739,Cleveland Cavaliers,-2.724357777,-2.623755065,-0.100602712,-2.623868316,-0.100542124,-1.491249363,-0.4641305557
35,Eric Riley,1998,27.87482203,1610612742,Dallas Mavericks,-2.133087666,-3.472117079,1.339029413,-3.600592255,1.576414497,-2.178308658,-0.09532155103
35,Eric Riley,1999,28.9234476,1610612738,Boston Celtics,-1.857230901,-3.070003907,1.212773006,-3.225754925,1.16876143,-2.117689521,1.374234003
35,Eric Riley,2000,29.60519111,1610612750,Minnesota Timberwolves,-1.966505097,-2.745206532,0.778701435,-2.819383481,0.7861629806,-2.29889517,0.7517644472
36,Sarunas Marciulionis,1997,32.47453729,1610612743,Denver Nuggets,-2.870790904,-2.046364337,-0.8244265675,-2.071039908,-0.8511012291,-1.552290069,-0.5039655659
37,Greg Graham,1997,26.47300405,1610612760,Oklahoma City Thunder,-1.218442755,-0.4112962678,-0.8071464872,-0.3958144127,-0.8012708514,-0.7261724963,-0.8788471209
37,Greg Graham,1998,27.0096375,1610612739,Cleveland Cavaliers,-1.899698657,-1.031615537,-0.8680831194,-1.03377352,-0.8722670828,-0.9948639453,-0.8253300413
37,Greg Graham,2009,38.22965721,1610612740,New Orleans Pelicans,-1.012558728,-1.43719572,0.4246369922,-1.352801608,0.5354099668,-2.824844457,-0.6681926443
38,Brad Lohaus,1997,32.17610338,1610612761,Toronto Raptors,-2.600700573,-1.652795779,-0.9479047943,-1.653103306,-0.9531133755,-1.619368857,-0.6082147161
38,Brad Lohaus,1998,33.61625233,1610612759,San Antonio Spurs,-1.83641448,-1.766657431,-0.06975704986,-1.754816696,-0.03594216147,-2.176371415,-0.7717962552
42,Monty Williams,1997,25.53389552,1610612759,San Antonio Spurs,0.008182293604,-0.3629981465,0.3711804401,-0.2216872691,0.4450139344,-0.9213184837,0.1961504259
42,Monty Williams,1998,26.59347279,1610612759,San Antonio Spurs,-1.715218804,-1.385542534,-0.3296762702,-0.883910889,-0.5340744406,-2.379561447,-0.08665853059
42,Monty Williams,1999,27.36556785,1610612743,Denver Nuggets,-1.927631317,-1.48406442,-0.4435668966,-1.146917984,-0.5310761738,-2.150691085,-0.3397496622
42,Monty Williams,2000,28.53192421,1610612753,Orlando Magic,-2.382286268,-1.224417531,-1.157868736,-0.5782577584,-1.059373654,-2.0147787,-1.230154284
42,Monty Williams,2001,29.56412222,1610612753,Orlando Magic,-3.374422128,-2.317833028,-1.0565891,-1.374457557,-0.8562277455,-3.217742853,-1.171266972
42,Monty Williams,2002,30.56072719,1610612753,Orlando Magic,-2.260116239,-1.404496296,-0.855619943,-0.1366024547,-0.3952162964,-2.370106015,-1.066002021
42,Monty Williams,2003,31.6038769,1610612755,Philadelphia 76ers,-0.9786045382,-0.5496845519,-0.4289199863,-0.854197531,-0.7455207767,-0.3299544375,-0.2918485325
42,Monty Williams,2004,32.21443434,1610612753,Orlando Magic,-1.345335308,-0.9613361347,-0.3839991734,-1.261687569,-0.5108847905,-0.7448744331,-0.3291316945
43,Chris Whitney,1997,25.56948856,1610612764,Washington Wizards,-0.1629486756,0.08013503018,-0.2430837058,0.1187612774,-0.1543472946,-0.09253482776,-0.481089279
43,Chris Whitney,1998,26.53597634,1610612764,Washington Wizards,-0.7373885014,0.1699988863,-0.9073873877,0.3340675627,-1.005735402,-0.2152745114,-0.7688202661
43,Chris Whitney,1999,27.58186398,1610612764,Washington Wizards,-0.6255684665,0.3607954136,-0.9863638802,0.1873323027,-1.190416496,0.6981738263,-0.7482396571
43,Chris Whitney,2000,28.54013799,1610612764,Washington Wizards,0.6133585895,1.435760407,-0.8224018173,1.799001406,-1.36055101,0.9955749981,-0.4311154433
43,Chris Whitney,2001,29.4135363,1610612764,Washington Wizards,-0.6160526605,0.8685185812,-1.484571242,1.225811411,-2.457271831,0.5516151004,-0.9669249125
43,Chris Whitney,2002,30.53061001,1610612764,Washington Wizards,-0.2796107212,0.8205252883,-1.100136009,1.125356514,-1.659482455,0.6210218845,-0.8804901654
43,Chris Whitney,2003,31.57923557,1610612753,Orlando Magic,-2.2850066,-1.410295251,-0.8747113485,-1.049730981,-1.198135937,-1.616038059,-0.7639811041
43,Chris Whitney,2004,32.49370277,1610612764,Washington Wizards,-2.095370158,-1.358284714,-0.7370854438,-1.175818133,-1.094150572,-1.460172969,-0.6174556163
45,George McCloud,1997,29.8707699,1610612747,Los Angeles Lakers,-0.6811826795,0.09918204613,-0.7803647256,0.2403753613,-0.9147347637,-0.3854437873,-0.5036411784
45,George McCloud,1998,30.92487132,1610612756,Phoenix Suns,0.8285407792,0.7199945215,0.1085462578,1.238320692,0.2220958055,-0.2275913088,-0.01600613638
45,George McCloud,1999,31.95980725,1610612756,Phoenix Suns,0.2128816755,0.5637707228,-0.3508890473,0.8647803432,0.1361154572,0.1856162896,-0.7179794654
45,George McCloud,2000,32.89891578,1610612743,Denver Nuggets,-0.7372174406,0.4419062041,-1.179123645,1.132232425,-0.5629115553,-0.1272723346,-1.483966213
45,George McCloud,2001,33.89552075,1610612743,Denver Nuggets,-2.191738682,-0.4549750562,-1.736763625,-0.2854544172,-0.8956909592,-0.5609786866,-2.052324338
45,George McCloud,2002,34.89212573,1610612743,Denver Nuggets,-2.905120778,-1.465037627,-1.440083151,-1.339175852,-1.008148419,-1.529448414,-1.572710818
46,Mike Peplowski,1997,26.07874274,1610612742,Dallas Mavericks,-2.599551152,-2.083962208,-0.5155889444,-2.084030838,-0.5155463869,-1.397662565,-0.7709344
47,Wayman Tisdale,1997,32.89891578,1610612756,Phoenix Suns,-4.36515856,-2.916540497,-1.448618063,-2.943043259,-1.619954072,-2.751414257,-0.8081096192
49,Gheorghe Muresan,1997,26.20742525,1610612764,Washington Wizards,-0.39667638,-1.831340716,1.434664336,-2.076156133,1.555639666,-1.16281145,1.236452435
49,Gheorghe Muresan,1999,28.21980068,1610612751,Brooklyn Nets,-1.325651958,-1.930892269,0.6052403106,-2.10231775,0.267605099,-1.467705344,1.152608933
49,Gheorghe Muresan,2000,29.17807469,1610612751,Brooklyn Nets,-1.349130017,-1.790658069,0.4415280521,-1.97024899,-0.01531430293,-1.362448909,1.095093653
51,Mahmoud Abdul-Rauf,1997,28.1157595,1610612758,Sacramento Kings,-2.35647972,-0.08870031341,-2.267779406,-0.1661585626,-2.49299842,0.1031229881,-1.933130055
51,Mahmoud Abdul-Rauf,1998,28.945351,1610612758,Sacramento Kings,-1.916248834,-0.09869324899,-1.817555585,-0.05556367849,-1.849002044,-0.1826192472,-1.780840513
51,Mahmoud Abdul-Rauf,2001,32.11039317,1610612763,Memphis Grizzlies,-1.365788423,0.1216822339,-1.487470657,0.06849904632,-1.844061052,0.2098214243,-1.132889554
52,Micheal Williams,1998,31.77636622,1610612750,Minnesota Timberwolves,-1.411045788,-1.036294178,-0.3747516108,-1.066721712,-0.3952485609,-0.3270276433,-0.08808098009
52,Micheal Williams,1999,32.64428869,1610612761,Toronto Raptors,-2.341644972,-1.941869578,-0.3997753945,-2.005138389,-0.403545899,-0.5467469531,-0.3498899981
53,Mario Elie,1997,33.5067353,1610612745,Houston Rockets,0.8590083187,1.225502654,-0.3664943349,1.353652073,-0.1025180977,1.021345541,-0.6188214694
53,Mario Elie,1998,34.43489213,1610612745,Houston Rockets,-0.6687206606,0.4897648776,-1.158485538,0.862292777,-0.8807556217,0.1292947055,-1.319729865
53,Mario Elie,1999,35.57934509,1610612759,San Antonio Spurs,0.2090196041,0.6068826988,-0.3978630947,0.8119715433,0.04574243428,0.4565573712,-0.592954583
53,Mario Elie,2000,36.43357792,1610612759,San Antonio Spurs,-0.641042753,-0.4999861415,-0.1410566115,0.2953945214,0.3600095694,-0.9397509733,-0.3072798766
53,Mario Elie,2001,37.43292082,1610612756,Phoenix Suns,-0.5719536739,-1.44880827,0.8768545966,0.03004767194,1.427073493,-2.146020067,0.7212130247
54,Dickey Simpkins,1997,25.03559303,1610612741,Chicago Bulls,-3.679848652,-2.633306992,-1.04654166,-2.674398792,-1.126438408,-2.105134758,-0.4303713652
54,Dickey Simpkins,1998,26.18825977,1610612741,Chicago Bulls,-1.861996027,-1.925813223,0.06381719545,-2.006963203,0.1668690748,-1.460637066,-0.2906174712
54,Dickey Simpkins,1999,27.07808564,1610612741,Chicago Bulls,-1.519736369,-1.224735617,-0.295000752,-0.6788326399,-0.5579400003,-2.479252399,0.06754905597
54,Dickey Simpkins,2000,28.03635965,1610612741,Chicago Bulls,-2.838899273,-3.446625551,0.6077262786,-3.238430796,0.7150283356,-3.724200053,0.5218903554
54,Dickey Simpkins,2002,29.61614281,1610612737,Atlanta Hawks,-3.06207569,-3.41797094,0.3558952499,-3.416373851,0.2328510588,-3.420098407,0.4542388154
55,Marty Conlon,1997,29.25199869,1610612738,Boston Celtics,-1.484930716,-0.9104452926,-0.5744854235,-0.846829409,-0.6762921878,-1.107581592,-0.3851948794
55,Marty Conlon,1998,30.28693462,1610612748,Miami Heat,-1.566339131,-1.266885169,-0.2994539621,-1.144187088,-0.3986146644,-1.590968848,-0.1423054638
55,Marty Conlon,1999,31.28080166,1610612748,Miami Heat,-2.647580361,-2.102927538,-0.544652823,-2.092479302,-0.7046976505,-2.130002523,-0.2958140136
55,Marty Conlon,2000,31.95980725,1610612746,Los Angeles Clippers,-2.943728295,-2.282480136,-0.6612481595,-2.367324141,-0.7340071661,-2.063669032,-0.5486616889
56,Gary Payton,1997,28.81666849,1610612760,Oklahoma City Thunder,2.726298417,2.539213779,0.1870846374,2.214740011,-0.02899568838,2.993149835,0.3684613655
56,Gary Payton,1998,29.80232176,1610612760,Oklahoma City Thunder,4.689077442,4.024250222,0.6648272199,3.805633133,0.3196720885,4.182565084,0.8147967961
56,Gary Payton,1999,30.78249918,1610612760,Oklahoma City Thunder,4.276431996,4.37273414,-0.09630214433,3.697237431,-0.2660052401,4.756768067,-0.03841430084
56,Gary Payton,2000,31.78458,1610612760,Oklahoma City Thunder,4.658333731,4.140934573,0.5173991582,2.974686298,-0.3845276153,4.61390399,0.7368638069
56,Gary Payton,2001,32.73737816,1610612760,Oklahoma City Thunder,2.544827698,3.1584415,-0.6136138017,1.433733423,-0.8797635688,3.716662573,-0.5619283911
56,Gary Payton,2002,33.77778995,1610612760,Oklahoma City Thunder,2.749062178,3.20775217,-0.4586899922,1.389315949,-1.28912432,3.693601247,-0.3255649212
56,Gary Payton,2003,34.77165699,1610612749,Milwaukee Bucks,1.253835509,2.5179303,-1.264094791,1.780931784,-1.645946854,2.685719758,-1.211933966
56,Gary Payton,2004,35.89694447,1610612747,Los Angeles Lakers,0.5643672673,0.9674645091,-0.4030972418,1.277038862,-0.3417539647,0.9066019593,-0.4103333223
56,Gary Payton,2005,36.78950827,1610612738,Boston Celtics,0.2390591968,1.005606318,-0.7665471209,0.934151876,-0.1889416993,1.018297821,-0.828102549
56,Gary Payton,2006,37.9093199,1610612748,Miami Heat,-1.142754958,-0.5238776518,-0.6188773058,0.222885668,0.4867141783,-0.644864852,-0.7263510512
56,Gary Payton,2007,38.76629066,1610612748,Miami Heat,-3.037886276,-2.197902322,-0.8399839544,-0.3358436525,-0.1888302631,-2.486314093,-0.9004977477
57,Doug Christie,1997,26.94940313,1610612761,Toronto Raptors,1.698917275,0.5309967466,1.167920529,0.6289788159,1.349056607,0.3657377328,0.9846153388
57,Doug Christie,1998,27.9460081,1610612761,Toronto Raptors,0.9163991,0.7908066719,0.1255924281,1.160239262,1.126292478,0.474199919,-0.3889724516
57,Doug Christie,1999,28.98915781,1610612761,Toronto Raptors,0.9636286775,0.7576063573,0.2060223202,1.580109644,0.8548094225,0.208135259,-0.05402996202
57,Doug Christie,2000,29.97754901,1610612761,Toronto Raptors,0.4617924391,0.3243797775,0.1374126616,-0.055229937,0.4821966787,0.5182956512,0.03173713534
57,Doug Christie,2001,31.01248494,1610612758,Sacramento Kings,0.611277636,-0.08204557999,0.693323216,-0.1231264611,0.528357596,-0.06625677907,0.7313644059
57,Doug Christie,2002,32.06658635,1610612758,Sacramento Kings,1.666138739,0.7814169406,0.8847217983,0.5962083176,1.080836426,0.8377104993,0.8489567563
57,Doug Christie,2003,33.02212244,1610612758,Sacramento Kings,1.953131444,1.017345688,0.935785756,0.4677818757,0.7726220498,1.157630006,0.9607757301
57,Doug Christie,2004,34.02967912,1610612758,Sacramento Kings,1.382225782,1.082198999,0.3000267839,0.1899284541,0.7874227902,1.278052755,0.2358366079
57,Doug Christie,2005,34.82367758,1610612753,Orlando Magic,-0.5831014639,-0.9786913994,0.3955899355,-1.027750491,0.06518686103,-0.9686076216,0.4363372598
57,Doug Christie,2006,35.60672435,1610612742,Dallas Mavericks,-0.9188833931,-1.532300243,0.6134168501,-2.11300086,0.4395231101,-1.41377661,0.6347123514
57,Doug Christie,2007,36.77034279,1610612746,Los Angeles Clippers,-1.114116515,-1.92828324,0.8141667245,-1.471211875,0.4834071076,-2.021298302,0.8545529251
61,Carl Herrera,1997,30.34990691,1610612759,San Antonio Spurs,-2.680559092,-2.371733566,-0.3088255263,-2.513945605,-0.4985831854,-1.941570107,0.0355622397
61,Carl Herrera,1998,31.40948417,1610612759,San Antonio Spurs,-4.526142366,-3.846302378,-0.6798399884,-4.089671504,-0.6704296506,-3.289138626,-0.6927662766
61,Carl Herrera,1999,32.38966159,1610612743,Denver Nuggets,-4.023755767,-3.491000287,-0.5327554796,-3.597964273,-0.8364171387,-3.273924719,-0.1630000347
63,Michael Smith,1997,25.06297229,1610612758,Sacramento Kings,-0.1986953798,-1.238120558,1.039425178,-1.36549993,1.178909412,-0.9720817697,0.8646329044
63,Michael Smith,1998,26.05957726,1610612763,Memphis Grizzlies,-1.02838025,-0.9417109618,-0.08666928803,-0.9074263488,0.5202651988,-0.9922819672,-0.6238190662
63,Michael Smith,1999,27.10272697,1610612763,Memphis Grizzlies,-0.1352099774,-0.2783819253,0.1431719479,-0.1509658176,0.7242178813,-0.4239421101,-0.2551002404
63,Michael Smith,2000,27.90493922,1610612764,Washington Wizards,-0.9250639392,-0.5792858547,-0.3457780846,0.01653141982,-0.5542648244,-1.11921995,-0.2324187335
63,Michael Smith,2001,29.05760596,1610612764,Washington Wizards,-1.673526044,-0.9694383535,-0.7040876902,-0.3818384414,0.3596295119,-1.386161102,-1.156717257
64,Sam Perkins,1997,35.92432373,1610612760,Oklahoma City Thunder,0.7315775579,0.5364548331,0.1951227248,0.660474809,0.1488918966,0.2555405871,0.2579524334
64,Sam Perkins,1998,36.909977,1610612760,Oklahoma City Thunder,1.500858652,0.3361372184,1.164721434,0.02446505335,1.687430435,0.7332796044,0.7650901746
64,Sam Perkins,1999,37.99145767,1610612754,Indiana Pacers,-0.4197726638,-0.6246148393,0.2048421755,0.1146462842,0.4607279009,-1.397749337,0.04427584068
64,Sam Perkins,2000,39.0154419,1610612754,Indiana Pacers,0.3380775243,-0.3487356906,0.6868132149,-0.3826227716,-0.5567171173,-0.3234437469,1.243685598
64,Sam Perkins,2001,39.88336436,1610612754,Indiana Pacers,-0.6722319211,-1.383734516,0.7115025944,-0.7858830008,0.3393617272,-1.774541557,0.8574605131
65,Greg Minor,1997,25.50104041,1610612738,Boston Celtics,-1.381935289,-0.5405994517,-0.8413358377,-0.4646154345,-0.862532189,-1.222682191,-0.7271723656
65,Greg Minor,1998,26.60990034,1610612738,Boston Celtics,-0.1930960053,-0.004542616015,-0.1885533893,0.0123899933,-0.3330970752,-0.05628473767,0.07646177202
65,Greg Minor,1999,27.65031212,1610612738,Boston Celtics,-0.3918718362,-0.3971021408,0.005230304559,-0.6424054551,-0.3124472087,0.1146927985,0.4029071415
66,Marques Bragg,1997,26.63180375,1610612748,Miami Heat,-2.067192893,-1.510797158,-0.5563957354,-1.572225138,-0.5122714222,-1.382635295,-0.6116316792
67,Tom Hammonds,1997,30.06516263,1610612743,Denver Nuggets,-3.698677598,-2.649562416,-1.049115181,-2.946492435,-1.092310839,-1.783877231,-0.9735542647
67,Tom Hammonds,1998,31.10009857,1610612750,Minnesota Timberwolves,-3.997790362,-2.431696686,-1.566093676,-2.996321937,-1.708736835,-1.469813804,-1.42029147
67,Tom Hammonds,1999,32.1350345,1610612750,Minnesota Timberwolves,-3.860599621,-2.544147442,-1.316452178,-2.610376593,-1.627413597,-2.452658078,-1.058713746
67,Tom Hammonds,2000,33.10152229,1610612750,Minnesota Timberwolves,-5.208881439,-3.410715936,-1.798165504,-3.311856276,-2.077422994,-3.53423647,-1.588813977
67,Tom Hammonds,2001,34.06253422,1610612750,Minnesota Timberwolves,-5.290625121,-3.643350776,-1.647274345,-3.366204403,-1.688503882,-3.988510964,-1.616465799
70,Steve Kerr,1997,31.71065601,1610612741,Chicago Bulls,0.2863883554,1.075219666,-0.7888313103,1.145263187,-0.8947458588,0.9101394827,-0.6390582038
70,Steve Kerr,1998,32.71273683,1610612741,Chicago Bulls,0.1943234081,1.011853962,-0.8175305535,1.145470414,-0.4038718702,0.821245613,-1.171589341
70,Steve Kerr,1999,33.74219691,1610612759,San Antonio Spurs,-1.050683422,0.03529565409,-1.085979076,0.6017331867,-1.194043155,-0.6252343822,-1.010370135
70,Steve Kerr,2000,34.43489213,1610612759,San Antonio Spurs,-1.752253819,-0.5233910772,-1.228862742,-0.03564676432,-1.068225705,-1.058722241,-1.334648511
